youtube_id,video_title,duration,view_count,uploader_name,uploader_id,channel_url,video_url
M_X-CPmYlcE,Mézigue - Du Son Pour Les Gars Sûrs,344,1536965,DKO Records,Smoll900,https://www.youtube.com/channel/UCnje9hKKrGiseHhWidzX8bg,https://www.youtube.com/watch?v=M_X-CPmYlcE
4feUSTS21-8,You reposted in the wrong neighborhood (Full version),219,58932526,chill Station,UCOZTFjNuGRlkp2LkZQqQhnA,https://www.youtube.com/channel/UCOZTFjNuGRlkp2LkZQqQhnA,https://www.youtube.com/watch?v=4feUSTS21-8
gzWdvqMHFvU,joji x shamana - BESIDJU,108,1427765,デーモンAstari,daemonastvri,https://www.youtube.com/channel/UCXVVZ9yuH3Is0J2_OwiH6ag,https://www.youtube.com/watch?v=gzWdvqMHFvU
FgEQh2yGnMU,Sweely - On The Run,426,119029,030esar0303,030esar0303,https://www.youtube.com/channel/UCWJ0h-sGerHCxjAo2vRtkbg,https://www.youtube.com/watch?v=FgEQh2yGnMU
YFjp4hpbc98,Deejay Astral - Never Gonna Let U Go,302,102312,Vals,UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/channel/UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/watch?v=YFjp4hpbc98
rQb9SOjQKaM,Paul Cut - French Love Affair,360,36548,DKO Records,Smoll900,https://www.youtube.com/channel/UCnje9hKKrGiseHhWidzX8bg,https://www.youtube.com/watch?v=rQb9SOjQKaM
eVpVK9N-6JA,Paul Cut - Moving,327,73370,DKO Records,Smoll900,https://www.youtube.com/channel/UCnje9hKKrGiseHhWidzX8bg,https://www.youtube.com/watch?v=eVpVK9N-6JA
v-B_FHLZuUA,Sweely - All The Reasons,274,123394,Mallettino,TheMallettino,https://www.youtube.com/channel/UCo8ScqAtBCVe9FORu5B9DHA,https://www.youtube.com/watch?v=v-B_FHLZuUA
2NG9h9yZYf8,Sweely - Around,495,162115,Mallettino,TheMallettino,https://www.youtube.com/channel/UCo8ScqAtBCVe9FORu5B9DHA,https://www.youtube.com/watch?v=2NG9h9yZYf8
4iYzpLXDkHg,Paul Cut  - About That (Original Mix),378,4118,FGT collective,UCfRU3-lU-W1yA9EGbIcAmTA,https://www.youtube.com/channel/UCfRU3-lU-W1yA9EGbIcAmTA,https://www.youtube.com/watch?v=4iYzpLXDkHg
DGWoEgg6xwI,Paul Cut -  Basement Jam (Original Mix),283,4358,FGT collective,UCfRU3-lU-W1yA9EGbIcAmTA,https://www.youtube.com/channel/UCfRU3-lU-W1yA9EGbIcAmTA,https://www.youtube.com/watch?v=DGWoEgg6xwI
S34VP_X5VQM,Paul Cut - Else (Original Mix),275,22452,FGT collective,UCfRU3-lU-W1yA9EGbIcAmTA,https://www.youtube.com/channel/UCfRU3-lU-W1yA9EGbIcAmTA,https://www.youtube.com/watch?v=S34VP_X5VQM
WdsWvxi6alA,Paul Cut -  Is It (Original Mix),393,2798,FGT collective,UCfRU3-lU-W1yA9EGbIcAmTA,https://www.youtube.com/channel/UCfRU3-lU-W1yA9EGbIcAmTA,https://www.youtube.com/watch?v=WdsWvxi6alA
MfN57sFEcyc,Demuja - Loose Legs,277,1926410,OOUKFunkyOO,OOUKFunkyOO,https://www.youtube.com/channel/UCY2mgHbe4QiYjLHrtF5FMYQ,https://www.youtube.com/watch?v=MfN57sFEcyc
SS7Utm5XbRk,East Village Headz - 5 AM,360,1217,Jazzy Groove Channel,fedina995,https://www.youtube.com/channel/UCwKlsUfq-2SDKa_b6lejPOA,https://www.youtube.com/watch?v=SS7Utm5XbRk
BOBV8IlIFsY,ST GERMAIN - Sittin' Here (Atjazz Remix),524,641233,St Germain Official,StGermainOfficial,https://www.youtube.com/channel/UCCKFnWNRBFpXk82JFF9-Ncw,https://www.youtube.com/watch?v=BOBV8IlIFsY
sXQU4Jvb8a4,Janet - Alright (Kaytranada Flip),338,539899,La Musice,Useremu,https://www.youtube.com/channel/UCswFyATwFRMfuR2XgyVjZwg,https://www.youtube.com/watch?v=sXQU4Jvb8a4
rz1EgH_5OdI,Dawn Tallman - Steal away ''Jaimie Lewis Club Mix'' (1998),449,1263,platine 45,UCyUISoOolul24TPIzJf3Wzg,https://www.youtube.com/channel/UCyUISoOolul24TPIzJf3Wzg,https://www.youtube.com/watch?v=rz1EgH_5OdI
j4Jyev7iTlE,HOME - Head First,213,3292896,Electronic Gems,HungOverGargoyle,https://www.youtube.com/channel/UCPzWlhG7QM56Y8MYB3qMVnQ,https://www.youtube.com/watch?v=j4Jyev7iTlE
zqWcCJKVHhk,joji - you suck charlie,103,9827643,anna gold,CollegeFoodPorn,https://www.youtube.com/channel/UC3QtujjgoFcOXD0XMB-aJEA,https://www.youtube.com/watch?v=zqWcCJKVHhk
bCaw_26Z2BU,joji - thom,177,13424521,anna gold,CollegeFoodPorn,https://www.youtube.com/channel/UC3QtujjgoFcOXD0XMB-aJEA,https://www.youtube.com/watch?v=bCaw_26Z2BU
qJ6ib33fVmk,Earth Boys - Bk Melody,287,28856,ColdCuts // HotWax,UCLbDngg7xrEbndFuiJdPeyQ,https://www.youtube.com/channel/UCLbDngg7xrEbndFuiJdPeyQ,https://www.youtube.com/watch?v=qJ6ib33fVmk
_BPVtw6oRno,Bobby Caldwell - What You Won't Do For Love (Slowed & Chopped),336,5371622,Nicolas Taiclet,Teek96,https://www.youtube.com/channel/UCkcQ0L7de4RE41U80pNVYrA,https://www.youtube.com/watch?v=_BPVtw6oRno
J2gKds-9BMg,Mézigue - ZZ Paname,553,335289,DKO Records,Smoll900,https://www.youtube.com/channel/UCnje9hKKrGiseHhWidzX8bg,https://www.youtube.com/watch?v=J2gKds-9BMg
kJG8t356kU8,Lucky Charmz - Buy Urself A Friend (Lehult),410,924839,HOUSEWARMING,triplenippel123,https://www.youtube.com/channel/UCRC_XCHOdP2BB4kr9Jj_Jqg,https://www.youtube.com/watch?v=kJG8t356kU8
zuhQ7m-HZP0,Groovy Godzilla - Space Dandy,230,1237646,TriangleMusic,TriangleMuslc,https://www.youtube.com/channel/UCDBdeEaSnlu-AU-ITBTRkeQ,https://www.youtube.com/watch?v=zuhQ7m-HZP0
82NUfPBHxYs,Liem - If Only (Lehult),429,5289856,HOUSEWARMING,triplenippel123,https://www.youtube.com/channel/UCRC_XCHOdP2BB4kr9Jj_Jqg,https://www.youtube.com/watch?v=82NUfPBHxYs
8tKKNV5sXUs,Ross From Friends - Talk To Me You'll Understand,416,8311941,OOUKFunkyOO,OOUKFunkyOO,https://www.youtube.com/channel/UCY2mgHbe4QiYjLHrtF5FMYQ,https://www.youtube.com/watch?v=8tKKNV5sXUs
w6reQ8VkuFc,Flamingosis - A Beautiful Soul  feat. BeRod,210,19122,jamutka32,jamutka32,https://www.youtube.com/channel/UCK6TR0sQo4hW5XSBmEXp-ww,https://www.youtube.com/watch?v=w6reQ8VkuFc
PXcfu5KeetY,Romanthony - Trust (Kerri Chandler Dub),442,198661,Do Funkk,UCqSMQXJ8MieGFIxgZNDeLdQ,https://www.youtube.com/channel/UCqSMQXJ8MieGFIxgZNDeLdQ,https://www.youtube.com/watch?v=PXcfu5KeetY
ytHcyCFSsLs,Suprême NTM - La fièvre (Audio),246,469084,NTMVEVO,NTMVEVO,https://www.youtube.com/channel/UCPNcfToc5LbsFDOjOyHNEWg,https://www.youtube.com/watch?v=ytHcyCFSsLs
3Y4KnPV5iBY,Hidden Spheres - Waiting,401,852367,ColdCuts // HotWax,UCLbDngg7xrEbndFuiJdPeyQ,https://www.youtube.com/channel/UCLbDngg7xrEbndFuiJdPeyQ,https://www.youtube.com/watch?v=3Y4KnPV5iBY
