youtube_id,video_title,duration,view_count,uploader_name,uploader_id,channel_url,video_url
zG6RBsvoi0g,Curt Lopez - My Heaven,369,1669,NervousRecordsNYC,NervousRecordsNYC,https://www.youtube.com/channel/UCGsPswmbpeuwn3owrqqbhJw,https://www.youtube.com/watch?v=zG6RBsvoi0g
cTjfr3fKrv8,Omar-S - Day (A1),471,3381,Techno & House Classics,monsieurolaf,https://www.youtube.com/channel/UC3NFag-Xh1cKPYwXzv5_dBQ,https://www.youtube.com/watch?v=cTjfr3fKrv8
IQEeajsruwM,Red Nail ft Noni - Never (Ludovic Navarre Remix),308,2683,GarageVybez98,GarageVybez98,https://www.youtube.com/channel/UC056lRq6KmKi6VTHAzkjNEw,https://www.youtube.com/watch?v=IQEeajsruwM
-Y7iPufiYEE,DJOKO - Duke,381,98162,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=-Y7iPufiYEE
pKGoNBT5fCY,Crystal Waters - Gypsy Woman (Rave Yard Mix),392,1896431,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=pKGoNBT5fCY
dtfAfhsPjuY,Lisa Shaw  -  Always (Restless Soul Peaktime Mix),406,7382,Free is in Da House,FreeisinDaHouseAgain,https://www.youtube.com/channel/UCGkzJmg31dgczktvAikK7Qg,https://www.youtube.com/watch?v=dtfAfhsPjuY
HNGy-sAes3s,Korben Dallas  -  We got the Soul,448,4331,Free is in Da House,FreeisinDaHouseAgain,https://www.youtube.com/channel/UCGkzJmg31dgczktvAikK7Qg,https://www.youtube.com/watch?v=HNGy-sAes3s
pd-y72vOzOQ,Shawn Ward  -  Sunny Places,361,4050,Free is in Da House,FreeisinDaHouseAgain,https://www.youtube.com/channel/UCGkzJmg31dgczktvAikK7Qg,https://www.youtube.com/watch?v=pd-y72vOzOQ
V_j_hUOQMlM,Synchrojack - Changing Places (Edit),330,23422,Houseum,UC58C_BhzlZIJTeomuVSD2lA,https://www.youtube.com/channel/UC58C_BhzlZIJTeomuVSD2lA,https://www.youtube.com/watch?v=V_j_hUOQMlM
F_PpIJmHg28,Yaeji - Raingurl (Chris Lake Edit),266,598127,ArtDeep Studio,UC-jw6XWmPUN7Y8VRewAj5Kg,https://www.youtube.com/channel/UC-jw6XWmPUN7Y8VRewAj5Kg,https://www.youtube.com/watch?v=F_PpIJmHg28
