youtube_id,video_title,duration,view_count,uploader_name,uploader_id,channel_url,video_url
C6cqY6NZ8qs,Chevals - See You When I Git My Heart Broken (Labour Of Love EP),417,33963,Gazzz696,Gazzz696,https://www.youtube.com/channel/UC2GK1jS6xrYTh4Xo9qsYSgQ,https://www.youtube.com/watch?v=C6cqY6NZ8qs
t5z3HVjaWkM,Fresh and Low - Seven Miles Up,368,93979,Liam Sexton,xLiam360x,https://www.youtube.com/channel/UC6xC5Xu5B0R0bj85q5gQPaw,https://www.youtube.com/watch?v=t5z3HVjaWkM
QIZNtxX7Ze8,Un*deux - Shopping day,255,314324,RiiNeYScOo,RiiNeYScOo,https://www.youtube.com/channel/UC7fujHqFqe5KVScY43bFKBA,https://www.youtube.com/watch?v=QIZNtxX7Ze8
l6eSksEp27U,"The HEAVY ""Short change hero"" (2009)",322,6845405,TheJPDM,TheJPDM,https://www.youtube.com/channel/UCFLsCY-jkbDhcpKg0gzZX6A,https://www.youtube.com/watch?v=l6eSksEp27U
nTaClp3MLK8,Etienne de Crécy with Alex Gopher - Smile (Audio) ft. Alex Gopher,273,466393,EtienneDeCrecyVEVO,EtienneDeCrecyVEVO,https://www.youtube.com/channel/UCZR6lIal5jSJzMFo14yQPqw,https://www.youtube.com/watch?v=nTaClp3MLK8
Y8KeT6dlB2c,Terrence Parker - Somethin' Here (Original Version),310,1615136,Željko Špoljarić,ZOC1310,https://www.youtube.com/channel/UCDNs5zrmo1agDB-hCZiD9uA,https://www.youtube.com/watch?v=Y8KeT6dlB2c
W6FSAP5Gcvs,Jack J - Something (On My Mind) [MH007],601,2927469,Mood Hut,UCpLvfc0dtbtocR4EviIllSQ,https://www.youtube.com/channel/UCpLvfc0dtbtocR4EviIllSQ,https://www.youtube.com/watch?v=W6FSAP5Gcvs
sOS9aOIXPEk,Daft Punk - Something About Us (Official Video),228,69638755,Daft Punk,daftpunkalive,https://www.youtube.com/channel/UC_kRDKYrUlrbtrSiyu5Tflg,https://www.youtube.com/watch?v=sOS9aOIXPEk
2EHXH0hYkuU,The Kinks - Sunny Afternoon,217,1567462,s_M O O s e_k,stratacusprimitive,https://www.youtube.com/channel/UCq0xF2sSZJJYeHmPteWWZjw,https://www.youtube.com/watch?v=2EHXH0hYkuU
8SFByDnzTI4,Etienne De Crecy - Super disco (with Alex Gopher),396,190910,Etienne de Crécy,MonsieurdeCrecy,https://www.youtube.com/channel/UCuU-wlg6DNHlybI-T4c1aDg,https://www.youtube.com/watch?v=8SFByDnzTI4
-cmo6MRYf5g,Curtis Mayfield - Superfly,234,15612944,Pierre Richard,pierrerichard7777,https://www.youtube.com/channel/UCVBZ9XZcgv0h3dscFWaHNgA,https://www.youtube.com/watch?v=-cmo6MRYf5g
C-N2Ktgszps,St Germain - Sure Thing,415,900112,Nico Boesten,Jay2Dilla,https://www.youtube.com/channel/UC6zBSPyqpF1OLEsvZxOeRqQ,https://www.youtube.com/watch?v=C-N2Ktgszps
ZB8nllnRJB0,Tajima Hal - Grape Choice,152,2079207,ElFamosoDemon,ElFamosoDemon,https://www.youtube.com/channel/UCRUOfuNIb_sk__7snjK3aVg,https://www.youtube.com/watch?v=ZB8nllnRJB0
8tKKNV5sXUs,Ross From Friends - Talk To Me You'll Understand,416,8387175,OOUKFunkyOO,OOUKFunkyOO,https://www.youtube.com/channel/UCY2mgHbe4QiYjLHrtF5FMYQ,https://www.youtube.com/watch?v=8tKKNV5sXUs
